Saffron Detection Run — 20260525_223847
Mode            : real
Scenes          : 1111
Total detected  : 6323
Mean detected   : 5.7
Mean avg score  : 0.4173
Highest score   : 0.7959
Best scene      : Image_151_jpg.rf.spV9r9WrtXpibKOiJoFo.jpg
Threshold       : 0.45
Ensemble weights: RF=0.35, CNN=0.35, HSV=0.2, Depth=0.1

Scene                             Det   AvgScore   MaxScore
  images---2022-08-07T114854-8      0     0.0000     0.0000
  images---2022-08-07T114854-9      2     0.5459     0.5934
  images---2022-08-07T114854-9     17     0.5116     0.5591
  images---2022-08-07T114855-0      1     0.5553     0.5553
  images---2022-08-07T114855-0      2     0.4985     0.5116
  images---2022-08-07T114855-0      8     0.5481     0.5975
  images---2022-08-07T114855-1      5     0.6544     0.7023
  images---2022-08-07T114855-1      1     0.4992     0.4992
  images---2022-08-07T114855-2      0     0.0000     0.0000
  images---2022-08-07T114855-2     29     0.5598     0.6323
  images---2022-08-07T114855-3      0     0.0000     0.0000
  images---2022-08-07T114855-3     19     0.5821     0.6708
  images---2022-08-07T114855-4     13     0.5788     0.6382
  images---2022-08-07T114855-4      8     0.6005     0.6691
  images---2022-08-07T114855-5      2     0.6561     0.6869
  images---2022-08-07T114855-7     16     0.5555     0.6203
  images---2022-08-07T114855-8     10     0.5831     0.6648
  images---2022-08-07T114855-9      7     0.6286     0.6984
  images---2022-08-07T114856-1     18     0.5203     0.6010
  images---2022-08-07T114856-3      0     0.0000     0.0000
  images---2022-08-07T114856-4      0     0.0000     0.0000
  images---2022-08-07T114856-5      2     0.4637     0.4754
  images---2022-08-07T114856-6      1     0.5386     0.5386
  images---2022-08-07T114856-7      0     0.0000     0.0000
  images---2022-08-07T114856-8      2     0.4874     0.5077
  images---2022-08-07T114856-8     32     0.5876     0.6964
  images---2022-08-07T114856-9      6     0.5379     0.5696
  images---2022-08-07T114856-9     37     0.5691     0.6903
  images---2022-08-07T114856-9      4     0.5899     0.6157
  images---2022-08-07T114857-0      4     0.6205     0.6718
  images---2022-08-07T114857-0      0     0.0000     0.0000
  images---2022-08-07T114857-2     23     0.5022     0.5826
  images---2022-08-07T114857-2      4     0.5168     0.5955
  images---2022-08-07T114857-3     12     0.6202     0.6922
  images---2022-08-07T114857-3      3     0.5047     0.5458
  images---2022-08-07T114857-4     13     0.5329     0.5909
  images---2022-08-07T114857-4      6     0.5045     0.5312
  images---2022-08-07T114857-5      5     0.5001     0.5959
  images---2022-08-07T114857-6      0     0.0000     0.0000
  images---2022-08-07T114857-9      0     0.0000     0.0000
  images---2022-08-07T114857-9      4     0.5062     0.5735
  images---2022-08-07T114858-0      4     0.5092     0.5551
  images---2022-08-07T114858-1     21     0.5921     0.7045
  images---2022-08-07T114858-1      4     0.5372     0.5581
  images---2022-08-07T114858-1      2     0.6778     0.7959
  images---2022-08-07T114858-2      4     0.4994     0.5162
  images---2022-08-07T114858-7      4     0.5598     0.6379
  images---2022-08-07T114858-7      2     0.5857     0.5921
  images---2022-08-07T114859-0      4     0.5324     0.5558
  images---2022-08-07T114859-0      0     0.0000     0.0000
  images---2022-08-07T114859-2      2     0.4720     0.4874
  images---2022-08-07T114859-3      2     0.5478     0.5645
  images---2022-08-07T114859-4      0     0.0000     0.0000
  images---2022-08-07T114859-4      1     0.5059     0.5059
  images---2022-08-07T114859-5      1     0.5060     0.5060
  images---2022-08-07T114859-5     12     0.5388     0.5800
  images---2022-08-07T114859-5     23     0.5817     0.7109
  images---2022-08-07T114859-8     33     0.6130     0.7045
  images---2022-08-07T114859-8      6     0.5631     0.6046
  images---2022-08-07T114859-9      4     0.4994     0.5137
  images---2022-08-07T114900-1      2     0.4541     0.4555
  images---2022-08-07T114900-1      2     0.4810     0.5052
  images---2022-08-07T114900-2      1     0.4812     0.4812
  images---2022-08-07T114900-5      0     0.0000     0.0000
  images---2022-08-07T114900-6      1     0.4664     0.4664
  images---2022-08-07T114900-7      2     0.4799     0.4926
  images---2022-08-07T114900-7      5     0.5120     0.5324
  images---2022-08-07T114901-1      4     0.5290     0.5784
  images---2022-08-07T114901-3     37     0.4993     0.5619
  images---2022-08-07T114901-3      0     0.0000     0.0000
  images---2022-08-07T114901-5      0     0.0000     0.0000
  images---2022-08-07T114901-5     10     0.6121     0.6509
  images---2022-08-07T114901-8      4     0.5364     0.5701
  images---2022-08-07T114902-0     10     0.5370     0.5517
  images---2022-08-07T114902-3     11     0.5126     0.5774
  images---2022-08-07T114902-7      0     0.0000     0.0000
  images---2022-08-07T114902-7      6     0.5359     0.5611
  images---2022-08-07T114902-8     17     0.5940     0.6663
  images---2022-08-07T114903-1      1     0.5328     0.5328
  images---2022-08-07T114903-2      0     0.0000     0.0000
  images---2022-08-07T114903-4      6     0.4878     0.5085
  images---2022-08-07T114903-5      4     0.4882     0.5560
  images---2022-08-07T114903-6      0     0.0000     0.0000
  images---2022-08-07T114903-7      0     0.0000     0.0000
  images---2022-08-07T114903-9      9     0.5072     0.6067
  images---2022-08-07T114904-2      0     0.0000     0.0000
  images---2022-08-07T114904-3     31     0.5233     0.6094
  images---2022-08-07T114904-4      1     0.5852     0.5852
  images---2022-08-07T114904-6      3     0.6036     0.6546
  images---2022-08-07T114904-7     11     0.5025     0.5988
  images---2022-08-07T114904-7      1     0.6198     0.6198
  images---2022-08-07T114904-8      1     0.5164     0.5164
  images---2022-08-07T114904-9      2     0.4973     0.5065
  images---2022-08-07T114905-0      1     0.5686     0.5686
  images---2022-08-07T114905-2      3     0.4669     0.4760
  images---2022-08-07T114905-4      0     0.0000     0.0000
  images---2022-08-07T114905-4     30     0.5575     0.6502
  images---2022-08-07T114905-5     45     0.5411     0.6308
  images---2022-08-07T114905-6      4     0.5531     0.5951
  images---2022-08-07T114905-8      1     0.6174     0.6174
  images---2022-08-07T114906-0      6     0.5343     0.5763
  images---2022-08-07T114906-0     12     0.5647     0.6560
  images---2022-08-07T114906-1      9     0.5536     0.6626
  images---2022-08-07T114906-2      2     0.5464     0.5663
  images---2022-08-07T114906-2      0     0.0000     0.0000
  images---2022-08-07T114906-3     13     0.5452     0.6037
  images---2022-08-07T114906-4      5     0.5660     0.7064
  images--10-_jpg.rf.PDFV9TgWM      0     0.0000     0.0000
  images--12-_jpg.rf.136vDLJAD      2     0.5226     0.5599
  images--13-_jpg.rf.4QgqNQkkg      1     0.6312     0.6312
  images--14-_jpg.rf.QFwSzL3pq      2     0.5350     0.5799
  images--2-_jpg.rf.MecO9sjynM      4     0.5290     0.5594
  images--20-_jpg.rf.NyXwNZu8M      5     0.5035     0.5328
  images--23-_jpg.rf.uKZ0mCnvH      0     0.0000     0.0000
  images--32-_jpg.rf.vH60sO94l      0     0.0000     0.0000
  images--33-_jpg.rf.IqE3mWPW6      0     0.0000     0.0000
  images--35-_jpg.rf.gJy4ZbJVu      3     0.5347     0.5522
  images--37-_jpg.rf.Z23qsOT6f      8     0.5249     0.5890
  images--40-_jpg.rf.GtBh22szS      7     0.5996     0.6616
  images--43-_jpg.rf.Zjz6Iw7Z1      1     0.5077     0.5077
  images--44-_jpg.rf.XBSp56vzL      2     0.5050     0.5503
  images--46-_jpg.rf.wVyUS6Ruv      8     0.5783     0.6160
  images--50-_jpg.rf.LrbFPq5Iu      8     0.5753     0.6711
  images--52-_jpg.rf.r4mHPRvCq      1     0.5255     0.5255
  images--54-_jpg.rf.8iJNHverI      0     0.0000     0.0000
  images--55-_jpg.rf.uwSGE46YM      0     0.0000     0.0000
  images--56-_jpg.rf.dWbZqVZcw     15     0.5876     0.6896
  images--57-_jpg.rf.9YHsj5Fig      7     0.4818     0.5282
  images--58-_jpg.rf.9mokESG7y      2     0.5732     0.6203
  images--61-_jpg.rf.yWrkz90XQ      0     0.0000     0.0000
  images--63-_jpg.rf.rTclOKwv8      3     0.5661     0.5992
  images--67-_jpg.rf.hGegvl9rG      0     0.0000     0.0000
  images--68-_jpg.rf.aRjR0r0Ti      1     0.4922     0.4922
  images--70-_jpg.rf.eOZY0lmdw      2     0.4736     0.4741
  images--71-_jpg.rf.qUOpVmA5g      0     0.0000     0.0000
  images--74-_jpg.rf.TdgF0myI8     46     0.6159     0.6978
  images--84-_jpg.rf.s5MKqHIeC      0     0.0000     0.0000
  images--85-_jpg.rf.pysju23O0      0     0.0000     0.0000
  images--86-_jpg.rf.qJSLyv5J0      3     0.5348     0.5540
  images--88-_jpg.rf.ZaviKsrMn      0     0.0000     0.0000
  images--97-_jpg.rf.LwoLcgzeH      1     0.4846     0.4846
  images--99-_jpg.rf.vCJsZibFN      1     0.6133     0.6133
  img-5845_jpg.rf.rNKruYtu0XRb      3     0.5653     0.5841
  istockphoto-1125327566-612x6      7     0.5139     0.5603
  istockphoto-1186720386-612x6      0     0.0000     0.0000
  istockphoto-1355381836-612x6      3     0.4810     0.5018
  istockphoto-1393809823-17066      0     0.0000     0.0000
  istockphoto-1414838613-612x6      3     0.4750     0.5169
  istockphoto-524231893-612x61      0     0.0000     0.0000
  k9w7hg726my71_jpg.rf.tCCbacB      5     0.5948     0.6332
  kisspng-saffron-crocus-safra      0     0.0000     0.0000
  kisspng-saffron-iranian-cuis      0     0.0000     0.0000
  krokus-5114410__340_jpg.rf.8      9     0.5377     0.6104
  krokus-5114410__340_jpg.rf.v      9     0.5384     0.6104
  main-qimg-baf5477ed6aab961e6      6     0.5116     0.5821
  mountains-5185251__340_jpg.r      9     0.5925     0.6750
  mountains-5185251__340_jpg.r      9     0.5935     0.6751
  nurserylive-bulbs-crocus-sat      4     0.5956     0.6505
  pexels-photo-10161283_jpeg.r      0     0.0000     0.0000
  pexels-photo-10161283_jpeg_j      0     0.0000     0.0000
  pexels-photo-10161285_jpeg.r     16     0.5778     0.6342
  pexels-photo-10161285_jpeg_j     18     0.5801     0.6342
  pexels-photo-5753462_jpeg.rf      0     0.0000     0.0000
  pexels-photo-5753462_jpeg_jp      0     0.0000     0.0000
  pexels-photo-7100594_jpeg.rf      2     0.5627     0.5950
  pexels-photo-7100594_jpeg_jp      2     0.5592     0.5948
  pexels-photo-7290379_jpeg.rf      4     0.4850     0.5401
  pexels-photo-7290379_jpeg_jp      3     0.4983     0.5474
  png-clipart-autumn-crocus-sa      0     0.0000     0.0000
  png-transparent-saffron-flow      0     0.0000     0.0000
  pngtree-crocus-vernus-flower      5     0.4972     0.5176
  pngtree-flower-in-light-blue      0     0.0000     0.0000
  s-l1200-1-_jpg.rf.m9ML1bHKEa      4     0.4962     0.5350
  s_jpg.rf.EFSUxReq9jtl0AQQ9PS      1     0.4655     0.4655
  sa_jpg.rf.I4JQB7DAprRimJoTXu      0     0.0000     0.0000
  saffron-1136779__340--1-_jpg      3     0.5734     0.5962
  saffron-1785080__340_jpg.rf.      1     0.4606     0.4606
  saffron-1785080__340_jpg.rf.      1     0.4606     0.4606
  saffron-1785083__340_jpg.rf.      1     0.4929     0.4929
  saffron-1785083__340_jpg.rf.      1     0.4965     0.4965
  saffron-2824330__340--1-_jpg      5     0.6282     0.6865
  saffron-2825065__340_jpg.rf.     38     0.5832     0.6931
  saffron-2825065__340_jpg.rf.     37     0.5882     0.6949
  saffron-2825066__340_jpg.rf.     20     0.5805     0.6989
  saffron-2825066__340_jpg.rf.     20     0.5769     0.6957
  saffron-2828539__340_jpg.rf.     19     0.5089     0.5533
  saffron-2828539__340_jpg.rf.     19     0.5091     0.5533
  saffron-3289363__340_jpg.rf.      5     0.5178     0.5696
  saffron-3289363__340_jpg.rf.      5     0.5197     0.5789
  saffron-3450971__340_jpg.rf.      0     0.0000     0.0000
  saffron-3450971__340_jpg.rf.      0     0.0000     0.0000
  saffron-4020289__340_jpg.rf.      3     0.5399     0.5716
  saffron-4020289__340_jpg.rf.      3     0.5413     0.5735
  saffron-566689__340--1-_jpg.      1     0.5238     0.5238
  saffron-566689__340--1-_jpg.      1     0.5244     0.5244
  saffron-998004__340_jpg.rf.l     31     0.6113     0.6677
  saffron-and-flower-of-the-cr      1     0.5863     0.5863
  saffron-crocus-bloom-w_webp.      0     0.0000     0.0000
  saffron-crocus-how-to-pick_w      5     0.5379     0.6098
  saffron-crocus-sativus-flowe      0     0.0000     0.0000
  saffron-crocus-sativus-in-bl      7     0.5494     0.6835
  saffron-flower-13985973_webp      0     0.0000     0.0000
  saffron-flower-autumn-crocus      0     0.0000     0.0000
  saffron-spice-derived-flower      0     0.0000     0.0000
  saffron10_jpg.rf.D0YR0Q95X7B      2     0.5030     0.5072
  saffron12_jpg.rf.QPBhI4h77q1      1     0.5533     0.5533
  saffron13_jpg.rf.aVhKDRJTn4O      2     0.5328     0.5513
  saffron14_jpg.rf.l4GowkGsFeN      4     0.5461     0.5942
  saffron15_jpg.rf.mxbzEaamJI9      3     0.5281     0.5358
  saffron16_jpg.rf.TSyU4Sc5yJq     10     0.5044     0.6009
  saffron17_jpg.rf.P25VYFrYVvB      5     0.5089     0.5931
  saffron18_jpg.rf.DGg2acg5jsm      6     0.6438     0.7098
  saffron19_jpg.rf.qKFRUN4T76B      0     0.0000     0.0000
  saffron1image.jpg                 2     0.6592     0.6859
  saffron20_jpg.rf.21q8zZzmVsJ      1     0.5596     0.5596
  saffron21_jpg.rf.2xGkhMZVAK7      2     0.5343     0.5392
  saffron22_jpg.rf.JjeT2eIKWRY      0     0.0000     0.0000
  saffron23_jpg.rf.qJgGda4i6BO      2     0.5238     0.5562
  saffron24_jpg.rf.q70QXhT5VKp      3     0.5692     0.6201
  saffron25_jpg.rf.uo5sS602nRz      2     0.5501     0.5871
  saffron26_jpg.rf.lhjqsIWIniM      9     0.6191     0.6550
  saffron27_jpg.rf.m4hQaEojuIk      7     0.5089     0.5477
  saffron28_jpg.rf.FyLDFuVnPaB      1     0.5983     0.5983
  saffron29_jpg.rf.P95RY5TeeBU      4     0.5173     0.5552
  saffron2_jpg.rf.1cjvm5wdT9hV     12     0.5170     0.5548
  saffron30_jpg.rf.BTl59XIIz6K      5     0.4774     0.5246
  saffron31_jpg.rf.hpZ0CssKkOD     28     0.6018     0.6980
  saffron33_jpg.rf.q2DRVDkNGUc      6     0.4907     0.5288
  saffron34_jpg.rf.sPngeKsEgNT      2     0.5776     0.6117
  saffron36_jpg.rf.I0Uydt3IzYC      1     0.6477     0.6477
  saffron37_jpg.rf.wYXy3XiFJwG      0     0.0000     0.0000
  saffron38_jpg.rf.SJ4p5xyvnNZ      0     0.0000     0.0000
  saffron39_jpg.rf.Qh5z7QcVFF8      0     0.0000     0.0000
  saffron3_jpg.rf.SdVhMKHWCyqD     16     0.5513     0.6860
  saffron40_jpg.rf.PAqw20vTDQj      4     0.6176     0.6489
  saffron42_jpg.rf.iJN6ermJ8K7     32     0.5686     0.6704
  saffron43_jpg.rf.SIpEGc8ksZO     26     0.5855     0.6804
  saffron44_jpg.rf.pEq0rJWTAQG      0     0.0000     0.0000
  saffron46_jpg.rf.0wO7fNCD6FX      4     0.5317     0.5606
  saffron47_jpg.rf.UqhFckizgWw      8     0.5346     0.6199
  saffron48_jpg.rf.uRcXlwo1DNN     25     0.5597     0.6389
  saffron50_jpg.rf.oJWladiC5C7      0     0.0000     0.0000
  saffron51_jpg.rf.2hvK5ZX8CPc      3     0.5795     0.6122
  saffron52_jpg.rf.G5MpiBJpyGI      4     0.5963     0.6405
  saffron533_jpg.rf.VUBrvR4B0V     15     0.5882     0.7028
  saffron54_jpg.rf.ysLSqULUk03      5     0.6196     0.6558
  saffron55_jpg.rf.6am8c1x9H6G      0     0.0000     0.0000
  saffron56_jpg.rf.SO6CX6zjrrK      2     0.5428     0.5450
  saffron57_jpg.rf.8AJf3CS5rme      1     0.5285     0.5285
  saffron58_jpg.rf.cWlkzWTrrVJ     13     0.6302     0.6653
  saffron59_jpg.rf.62AnemRUCcx      1     0.5318     0.5318
  saffron5_jpg.rf.cWKKibsndZHE      9     0.5028     0.5945
  saffron609_jpg.rf.SZGWbJUW5f      0     0.0000     0.0000
  saffron61_jpg.rf.4fndqY9fhRo      9     0.5565     0.5886
  saffron62_jpg.rf.bg0o3hh0Kpg      4     0.5383     0.5824
  saffron63_jpg.rf.92GlucZxAio      0     0.0000     0.0000
  saffron65_jpg.rf.dakWufRuWFP      4     0.6039     0.6986
  saffron66_jpg.rf.eaqqlC62XoS     10     0.5442     0.6019
  saffron67_jpg.rf.HBAIUWZqiKc      2     0.5310     0.5427
  saffron68_jpg.rf.48wBFZ6aNud      3     0.5410     0.6026
  saffron6_jpg.rf.2r2OtPisNOqL     31     0.5524     0.6210
  saffron70_jpg.rf.mLYK7KTZhVz     21     0.5405     0.5894
  saffron71_jpg.rf.etU442isiiB     11     0.5368     0.6245
  saffron72_jpg.rf.5YtLY7DNntt      6     0.5367     0.6224
  saffron73_jpg.rf.ycjP9szM5lM      4     0.5733     0.5932
  saffron74_jpg.rf.xo7kD0PAJvC      0     0.0000     0.0000
  saffron75_jpg.rf.aepOMnWp2sG      3     0.5576     0.6258
  saffron76_jpg.rf.tqNdTXJUvXq      2     0.4582     0.4587
  saffron77_jpg.rf.lCQZOW0ug5H      1     0.5980     0.5980
  saffron78_jpg.rf.8UGvwF7kJcP      3     0.4792     0.4950
  saffron79_jpg.rf.Pr7gEHeNztA      0     0.0000     0.0000
  saffron7_jpg.rf.ZHlprS3iOxVV      4     0.5416     0.5752
  saffron80_jpg.rf.4FXw7ySkAzr      0     0.0000     0.0000
  saffron81_jpg.rf.tEoYJItYjoF      1     0.5062     0.5062
  saffron82_jpg.rf.KXn9Me0qUB1      1     0.5021     0.5021
  saffron83_jpg.rf.2iBFLcWoK8b      3     0.6267     0.7199
  saffron84_jpg.rf.tmKkN6GOVEG      1     0.6231     0.6231
  saffron85_jpg.rf.GXbdxpbkQhi      0     0.0000     0.0000
  saffron8_jpg.rf.RQon690fo2r5      0     0.0000     0.0000
  saffron9_jpg.rf.xe6oy8eB7gjj      2     0.5417     0.5811
  saffron_jpg.rf.XQKkjAi6PPTvm      8     0.5370     0.6096
  saffroncrocusgrowingguide2_j      6     0.4997     0.5414
  saffronoil_grande_webp.rf.ES      1     0.4556     0.4556
  shafran_jpg.rf.HLsDtXXfddo6Q      2     0.4851     0.4932
  stock-photo-saffron-flower_j      0     0.0000     0.0000
  thrgfd_jpg.rf.Zpn9OEvEbRpr77     19     0.5438     0.6473
  unnamed_jpg.rf.kbXMeL1xpftdG      0     0.0000     0.0000
  wild-wisdom-saffron_jpg.rf.0      3     0.5060     0.5396
