Saffron Detection Run — 20260523_222037
Mode            : real
Scenes          : 1111
Total detected  : 6338
Mean detected   : 5.7
Mean avg score  : 0.4203
Highest score   : 0.8172
Best scene      : Image_151_jpg.rf.spV9r9WrtXpibKOiJoFo.jpg
Threshold       : 0.45
Ensemble weights: RF=0.35, CNN=0.35, HSV=0.2, Depth=0.1

Scene                             Det   AvgScore   MaxScore
  images---2022-08-07T114854-4      3     0.4995     0.5322
  images---2022-08-07T114854-4      1     0.5782     0.5782
  images---2022-08-07T114854-7      6     0.5150     0.5352
  images---2022-08-07T114854-8     17     0.5884     0.6608
  images---2022-08-07T114854-8      0     0.0000     0.0000
  images---2022-08-07T114854-9      2     0.5424     0.6082
  images---2022-08-07T114854-9     17     0.5039     0.5627
  images---2022-08-07T114855-0      1     0.5499     0.5499
  images---2022-08-07T114855-0      3     0.4820     0.5130
  images---2022-08-07T114855-0      8     0.5654     0.6178
  images---2022-08-07T114855-1      5     0.6573     0.7253
  images---2022-08-07T114855-1      2     0.4686     0.4861
  images---2022-08-07T114855-2      1     0.4830     0.4830
  images---2022-08-07T114855-2     29     0.5712     0.6309
  images---2022-08-07T114855-3      0     0.0000     0.0000
  images---2022-08-07T114855-3     20     0.5875     0.6566
  images---2022-08-07T114855-4     13     0.5966     0.6545
  images---2022-08-07T114855-4      8     0.6104     0.6761
  images---2022-08-07T114855-5      2     0.6671     0.6947
  images---2022-08-07T114855-7     16     0.5719     0.6260
  images---2022-08-07T114855-8     10     0.5997     0.6743
  images---2022-08-07T114855-9      7     0.6394     0.6961
  images---2022-08-07T114856-1     17     0.5219     0.5896
  images---2022-08-07T114856-3      0     0.0000     0.0000
  images---2022-08-07T114856-4      0     0.0000     0.0000
  images---2022-08-07T114856-5      2     0.4703     0.4756
  images---2022-08-07T114856-6      1     0.5294     0.5294
  images---2022-08-07T114856-7      0     0.0000     0.0000
  images---2022-08-07T114856-8      2     0.4916     0.5149
  images---2022-08-07T114856-8     34     0.5903     0.7119
  images---2022-08-07T114856-9      6     0.5375     0.5591
  images---2022-08-07T114856-9     38     0.5844     0.7193
  images---2022-08-07T114856-9      4     0.6197     0.6352
  images---2022-08-07T114857-0      4     0.6143     0.6595
  images---2022-08-07T114857-0      0     0.0000     0.0000
  images---2022-08-07T114857-2     23     0.5097     0.6026
  images---2022-08-07T114857-2      5     0.5166     0.6005
  images---2022-08-07T114857-3     12     0.6260     0.7438
  images---2022-08-07T114857-3      3     0.5126     0.5398
  images---2022-08-07T114857-4     13     0.5402     0.6048
  images---2022-08-07T114857-4      6     0.5072     0.5712
  images---2022-08-07T114857-5      5     0.5012     0.5567
  images---2022-08-07T114857-6      0     0.0000     0.0000
  images---2022-08-07T114857-9      0     0.0000     0.0000
  images---2022-08-07T114857-9      4     0.5113     0.5777
  images---2022-08-07T114858-0      4     0.5449     0.6140
  images---2022-08-07T114858-1     22     0.5980     0.7319
  images---2022-08-07T114858-1      5     0.5307     0.5781
  images---2022-08-07T114858-1      2     0.6852     0.8172
  images---2022-08-07T114858-2      4     0.5074     0.5369
  images---2022-08-07T114858-7      4     0.5563     0.6426
  images---2022-08-07T114858-7      2     0.5903     0.6088
  images---2022-08-07T114859-0      4     0.5403     0.5770
  images---2022-08-07T114859-0      0     0.0000     0.0000
  images---2022-08-07T114859-2      4     0.5030     0.5133
  images---2022-08-07T114859-3      2     0.5394     0.5593
  images---2022-08-07T114859-4      0     0.0000     0.0000
  images---2022-08-07T114859-4      1     0.5046     0.5046
  images---2022-08-07T114859-5      1     0.5160     0.5160
  images---2022-08-07T114859-5     12     0.5330     0.5857
  images---2022-08-07T114859-5     23     0.5867     0.7001
  images---2022-08-07T114859-8     33     0.6125     0.7086
  images---2022-08-07T114859-8      6     0.5889     0.6626
  images---2022-08-07T114859-9      4     0.5312     0.5657
  images---2022-08-07T114900-1      2     0.4544     0.4584
  images---2022-08-07T114900-1      2     0.5204     0.5294
  images---2022-08-07T114900-2      1     0.5447     0.5447
  images---2022-08-07T114900-5      0     0.0000     0.0000
  images---2022-08-07T114900-6      1     0.5420     0.5420
  images---2022-08-07T114900-7      2     0.4813     0.5021
  images---2022-08-07T114900-7      4     0.5376     0.5587
  images---2022-08-07T114901-1      4     0.5243     0.5686
  images---2022-08-07T114901-3     41     0.4979     0.5936
  images---2022-08-07T114901-3      0     0.0000     0.0000
  images---2022-08-07T114901-5      0     0.0000     0.0000
  images---2022-08-07T114901-5     10     0.6209     0.6649
  images---2022-08-07T114901-8      4     0.5326     0.5779
  images---2022-08-07T114902-0     10     0.5520     0.5960
  images---2022-08-07T114902-3     10     0.5159     0.5766
  images---2022-08-07T114902-7      0     0.0000     0.0000
  images---2022-08-07T114902-7      7     0.5262     0.5564
  images---2022-08-07T114902-8     17     0.6035     0.6887
  images---2022-08-07T114903-1      1     0.5858     0.5858
  images---2022-08-07T114903-2      0     0.0000     0.0000
  images---2022-08-07T114903-4      6     0.5238     0.5505
  images---2022-08-07T114903-5      4     0.5083     0.5903
  images---2022-08-07T114903-6      0     0.0000     0.0000
  images---2022-08-07T114903-7      0     0.0000     0.0000
  images---2022-08-07T114903-9      9     0.5108     0.6122
  images---2022-08-07T114904-2      0     0.0000     0.0000
  images---2022-08-07T114904-3     32     0.5227     0.6067
  images---2022-08-07T114904-4      1     0.5790     0.5790
  images---2022-08-07T114904-6      3     0.6159     0.6590
  images---2022-08-07T114904-7     10     0.5109     0.6173
  images---2022-08-07T114904-7      1     0.6707     0.6707
  images---2022-08-07T114904-8      1     0.5110     0.5110
  images---2022-08-07T114904-9      2     0.4868     0.5044
  images---2022-08-07T114905-0      1     0.5825     0.5825
  images---2022-08-07T114905-2      2     0.4903     0.5137
  images---2022-08-07T114905-4      0     0.0000     0.0000
  images---2022-08-07T114905-4     30     0.5688     0.6691
  images---2022-08-07T114905-5     46     0.5407     0.6597
  images---2022-08-07T114905-6      4     0.5720     0.6000
  images---2022-08-07T114905-8      1     0.6577     0.6577
  images---2022-08-07T114906-0      6     0.5441     0.5781
  images---2022-08-07T114906-0     12     0.5746     0.6269
  images---2022-08-07T114906-1      9     0.5622     0.6792
  images---2022-08-07T114906-2      2     0.5745     0.5884
  images---2022-08-07T114906-2      0     0.0000     0.0000
  images---2022-08-07T114906-3     13     0.5416     0.5867
  images---2022-08-07T114906-4      6     0.5539     0.6963
  images--10-_jpg.rf.PDFV9TgWM      0     0.0000     0.0000
  images--12-_jpg.rf.136vDLJAD      2     0.5261     0.5490
  images--13-_jpg.rf.4QgqNQkkg      1     0.6110     0.6110
  images--14-_jpg.rf.QFwSzL3pq      2     0.5810     0.5911
  images--2-_jpg.rf.MecO9sjynM      4     0.5373     0.5712
  images--20-_jpg.rf.NyXwNZu8M      6     0.4915     0.5230
  images--23-_jpg.rf.uKZ0mCnvH      0     0.0000     0.0000
  images--32-_jpg.rf.vH60sO94l      0     0.0000     0.0000
  images--33-_jpg.rf.IqE3mWPW6      1     0.4887     0.4887
  images--35-_jpg.rf.gJy4ZbJVu      3     0.5469     0.5583
  images--37-_jpg.rf.Z23qsOT6f      7     0.5493     0.6050
  images--40-_jpg.rf.GtBh22szS      7     0.6159     0.6558
  images--43-_jpg.rf.Zjz6Iw7Z1      1     0.5001     0.5001
  images--44-_jpg.rf.XBSp56vzL      2     0.5001     0.5162
  images--46-_jpg.rf.wVyUS6Ruv      8     0.5794     0.6090
  images--50-_jpg.rf.LrbFPq5Iu      8     0.5827     0.6919
  images--52-_jpg.rf.r4mHPRvCq      1     0.5641     0.5641
  images--54-_jpg.rf.8iJNHverI      0     0.0000     0.0000
  images--55-_jpg.rf.uwSGE46YM      0     0.0000     0.0000
  images--56-_jpg.rf.dWbZqVZcw     15     0.6078     0.7355
  images--57-_jpg.rf.9YHsj5Fig      7     0.4963     0.5414
  images--58-_jpg.rf.9mokESG7y      2     0.5651     0.5943
  images--61-_jpg.rf.yWrkz90XQ      0     0.0000     0.0000
  images--63-_jpg.rf.rTclOKwv8      3     0.5672     0.5999
  images--67-_jpg.rf.hGegvl9rG      0     0.0000     0.0000
  images--68-_jpg.rf.aRjR0r0Ti      1     0.5320     0.5320
  images--70-_jpg.rf.eOZY0lmdw      2     0.4586     0.4627
  images--71-_jpg.rf.qUOpVmA5g      0     0.0000     0.0000
  images--74-_jpg.rf.TdgF0myI8     46     0.6211     0.6880
  images--84-_jpg.rf.s5MKqHIeC      0     0.0000     0.0000
  images--85-_jpg.rf.pysju23O0      0     0.0000     0.0000
  images--86-_jpg.rf.qJSLyv5J0      3     0.5507     0.5671
  images--88-_jpg.rf.ZaviKsrMn      0     0.0000     0.0000
  images--97-_jpg.rf.LwoLcgzeH      1     0.4842     0.4842
  images--99-_jpg.rf.vCJsZibFN      1     0.6484     0.6484
  img-5845_jpg.rf.rNKruYtu0XRb      3     0.5545     0.5883
  istockphoto-1125327566-612x6      7     0.5313     0.6170
  istockphoto-1186720386-612x6      0     0.0000     0.0000
  istockphoto-1355381836-612x6      3     0.4717     0.4781
  istockphoto-1393809823-17066      0     0.0000     0.0000
  istockphoto-1414838613-612x6      4     0.4796     0.5446
  istockphoto-524231893-612x61      0     0.0000     0.0000
  k9w7hg726my71_jpg.rf.tCCbacB      5     0.6064     0.6511
  kisspng-saffron-crocus-safra      0     0.0000     0.0000
  kisspng-saffron-iranian-cuis      0     0.0000     0.0000
  krokus-5114410__340_jpg.rf.8     10     0.5316     0.6062
  krokus-5114410__340_jpg.rf.v     10     0.5315     0.6062
  main-qimg-baf5477ed6aab961e6      5     0.5150     0.5762
  mountains-5185251__340_jpg.r      9     0.5966     0.6797
  mountains-5185251__340_jpg.r      9     0.5983     0.6797
  nurserylive-bulbs-crocus-sat      4     0.5910     0.6546
  pexels-photo-10161283_jpeg.r      0     0.0000     0.0000
  pexels-photo-10161283_jpeg_j      0     0.0000     0.0000
  pexels-photo-10161285_jpeg.r     16     0.5765     0.6539
  pexels-photo-10161285_jpeg_j     18     0.5798     0.6539
  pexels-photo-5753462_jpeg.rf      0     0.0000     0.0000
  pexels-photo-5753462_jpeg_jp      0     0.0000     0.0000
  pexels-photo-7100594_jpeg.rf      2     0.5613     0.5747
  pexels-photo-7100594_jpeg_jp      2     0.5588     0.5661
  pexels-photo-7290379_jpeg.rf      4     0.5200     0.5595
  pexels-photo-7290379_jpeg_jp      4     0.5194     0.5586
  png-clipart-autumn-crocus-sa      0     0.0000     0.0000
  png-transparent-saffron-flow      0     0.0000     0.0000
  pngtree-crocus-vernus-flower      6     0.5117     0.5609
  pngtree-flower-in-light-blue      0     0.0000     0.0000
  s-l1200-1-_jpg.rf.m9ML1bHKEa      3     0.4892     0.5510
  s_jpg.rf.EFSUxReq9jtl0AQQ9PS      1     0.4572     0.4572
  sa_jpg.rf.I4JQB7DAprRimJoTXu      0     0.0000     0.0000
  saffron-1136779__340--1-_jpg      3     0.5838     0.6149
  saffron-1785080__340_jpg.rf.      0     0.0000     0.0000
  saffron-1785080__340_jpg.rf.      0     0.0000     0.0000
  saffron-1785083__340_jpg.rf.      1     0.5146     0.5146
  saffron-1785083__340_jpg.rf.      1     0.5171     0.5171
  saffron-2824330__340--1-_jpg      5     0.6406     0.6818
  saffron-2825065__340_jpg.rf.     38     0.5908     0.7344
  saffron-2825065__340_jpg.rf.     37     0.5965     0.7343
  saffron-2825066__340_jpg.rf.     21     0.5813     0.7271
  saffron-2825066__340_jpg.rf.     21     0.5765     0.7097
  saffron-2828539__340_jpg.rf.     19     0.5065     0.5653
  saffron-2828539__340_jpg.rf.     19     0.5067     0.5697
  saffron-3289363__340_jpg.rf.      5     0.5133     0.5649
  saffron-3289363__340_jpg.rf.      5     0.5144     0.5703
  saffron-3450971__340_jpg.rf.      0     0.0000     0.0000
  saffron-3450971__340_jpg.rf.      0     0.0000     0.0000
  saffron-4020289__340_jpg.rf.      3     0.5602     0.5858
  saffron-4020289__340_jpg.rf.      3     0.5620     0.5896
  saffron-566689__340--1-_jpg.      1     0.5199     0.5199
  saffron-566689__340--1-_jpg.      1     0.5195     0.5195
  saffron-998004__340_jpg.rf.l     31     0.6240     0.6606
  saffron-and-flower-of-the-cr      1     0.6223     0.6223
  saffron-crocus-bloom-w_webp.      0     0.0000     0.0000
  saffron-crocus-how-to-pick_w      4     0.5736     0.6301
  saffron-crocus-sativus-flowe      0     0.0000     0.0000
  saffron-crocus-sativus-in-bl      7     0.5431     0.6837
  saffron-flower-13985973_webp      0     0.0000     0.0000
  saffron-flower-autumn-crocus      0     0.0000     0.0000
  saffron-spice-derived-flower      0     0.0000     0.0000
  saffron10_jpg.rf.D0YR0Q95X7B      2     0.5156     0.5406
  saffron12_jpg.rf.QPBhI4h77q1      1     0.5469     0.5469
  saffron13_jpg.rf.aVhKDRJTn4O      2     0.5639     0.5677
  saffron14_jpg.rf.l4GowkGsFeN      4     0.5536     0.5922
  saffron15_jpg.rf.mxbzEaamJI9      3     0.5156     0.5228
  saffron16_jpg.rf.TSyU4Sc5yJq      8     0.5158     0.6081
  saffron17_jpg.rf.P25VYFrYVvB      4     0.5221     0.5926
  saffron18_jpg.rf.DGg2acg5jsm      6     0.6528     0.7125
  saffron19_jpg.rf.qKFRUN4T76B      0     0.0000     0.0000
  saffron20_jpg.rf.21q8zZzmVsJ      1     0.5900     0.5900
  saffron21_jpg.rf.2xGkhMZVAK7      2     0.5522     0.5683
  saffron22_jpg.rf.JjeT2eIKWRY      0     0.0000     0.0000
  saffron23_jpg.rf.qJgGda4i6BO      2     0.5228     0.5635
  saffron24_jpg.rf.q70QXhT5VKp      3     0.5547     0.6405
  saffron25_jpg.rf.uo5sS602nRz      2     0.5666     0.6238
  saffron26_jpg.rf.lhjqsIWIniM      9     0.6241     0.6415
  saffron27_jpg.rf.m4hQaEojuIk      7     0.5177     0.5732
  saffron28_jpg.rf.FyLDFuVnPaB      1     0.5863     0.5863
  saffron29_jpg.rf.P95RY5TeeBU      5     0.5200     0.6181
  saffron2_jpg.rf.1cjvm5wdT9hV     12     0.5097     0.5481
  saffron30_jpg.rf.BTl59XIIz6K      4     0.4688     0.4960
  saffron31_jpg.rf.hpZ0CssKkOD     28     0.6060     0.7067
  saffron33_jpg.rf.q2DRVDkNGUc      5     0.4886     0.5161
  saffron34_jpg.rf.sPngeKsEgNT      2     0.6072     0.6306
  saffron36_jpg.rf.I0Uydt3IzYC      1     0.6242     0.6242
  saffron37_jpg.rf.wYXy3XiFJwG      0     0.0000     0.0000
  saffron38_jpg.rf.SJ4p5xyvnNZ      0     0.0000     0.0000
  saffron39_jpg.rf.Qh5z7QcVFF8      0     0.0000     0.0000
  saffron3_jpg.rf.SdVhMKHWCyqD     16     0.5411     0.6689
  saffron40_jpg.rf.PAqw20vTDQj      4     0.6097     0.6259
  saffron42_jpg.rf.iJN6ermJ8K7     32     0.5782     0.6735
  saffron43_jpg.rf.SIpEGc8ksZO     26     0.5847     0.6847
  saffron44_jpg.rf.pEq0rJWTAQG      0     0.0000     0.0000
  saffron46_jpg.rf.0wO7fNCD6FX      4     0.5222     0.5527
  saffron47_jpg.rf.UqhFckizgWw      8     0.5369     0.6288
  saffron48_jpg.rf.uRcXlwo1DNN     26     0.5491     0.6289
  saffron50_jpg.rf.oJWladiC5C7      0     0.0000     0.0000
  saffron51_jpg.rf.2hvK5ZX8CPc      3     0.5751     0.6015
  saffron52_jpg.rf.G5MpiBJpyGI      4     0.6023     0.6528
  saffron533_jpg.rf.VUBrvR4B0V     15     0.5912     0.6970
  saffron54_jpg.rf.ysLSqULUk03      5     0.6035     0.6366
  saffron55_jpg.rf.6am8c1x9H6G      0     0.0000     0.0000
  saffron56_jpg.rf.SO6CX6zjrrK      2     0.5289     0.5388
  saffron57_jpg.rf.8AJf3CS5rme      1     0.5063     0.5063
  saffron58_jpg.rf.cWlkzWTrrVJ     13     0.6418     0.6941
  saffron59_jpg.rf.62AnemRUCcx      1     0.5451     0.5451
  saffron5_jpg.rf.cWKKibsndZHE      8     0.5155     0.6036
  saffron609_jpg.rf.SZGWbJUW5f      0     0.0000     0.0000
  saffron61_jpg.rf.4fndqY9fhRo      9     0.5494     0.5890
  saffron62_jpg.rf.bg0o3hh0Kpg      4     0.5464     0.5784
  saffron63_jpg.rf.92GlucZxAio      0     0.0000     0.0000
  saffron65_jpg.rf.dakWufRuWFP      4     0.6023     0.6816
  saffron66_jpg.rf.eaqqlC62XoS     10     0.5350     0.5953
  saffron67_jpg.rf.HBAIUWZqiKc      2     0.5075     0.5200
  saffron68_jpg.rf.48wBFZ6aNud      3     0.5464     0.6083
  saffron6_jpg.rf.2r2OtPisNOqL     31     0.5592     0.6391
  saffron70_jpg.rf.mLYK7KTZhVz     21     0.5519     0.5987
  saffron71_jpg.rf.etU442isiiB     11     0.5424     0.6273
  saffron72_jpg.rf.5YtLY7DNntt      6     0.5240     0.6076
  saffron73_jpg.rf.ycjP9szM5lM      4     0.5983     0.6084
  saffron74_jpg.rf.xo7kD0PAJvC      4     0.4604     0.4823
  saffron75_jpg.rf.aepOMnWp2sG      3     0.5582     0.6525
  saffron76_jpg.rf.tqNdTXJUvXq      1     0.4552     0.4552
  saffron77_jpg.rf.lCQZOW0ug5H      1     0.6103     0.6103
  saffron78_jpg.rf.8UGvwF7kJcP      3     0.4768     0.4903
  saffron79_jpg.rf.Pr7gEHeNztA      0     0.0000     0.0000
  saffron7_jpg.rf.ZHlprS3iOxVV      4     0.5356     0.5778
  saffron80_jpg.rf.4FXw7ySkAzr      0     0.0000     0.0000
  saffron81_jpg.rf.tEoYJItYjoF      1     0.4964     0.4964
  saffron82_jpg.rf.KXn9Me0qUB1      1     0.5040     0.5040
  saffron83_jpg.rf.2iBFLcWoK8b      3     0.6315     0.7265
  saffron84_jpg.rf.tmKkN6GOVEG      1     0.6202     0.6202
  saffron85_jpg.rf.GXbdxpbkQhi      0     0.0000     0.0000
  saffron8_jpg.rf.RQon690fo2r5      0     0.0000     0.0000
  saffron9_jpg.rf.xe6oy8eB7gjj      2     0.5553     0.6027
  saffron_jpg.rf.XQKkjAi6PPTvm      8     0.5446     0.6150
  saffroncrocusgrowingguide2_j      6     0.4957     0.5147
  saffronoil_grande_webp.rf.ES      1     0.4546     0.4546
  shafran_jpg.rf.HLsDtXXfddo6Q      2     0.4937     0.5020
  stock-photo-saffron-flower_j      0     0.0000     0.0000
  thrgfd_jpg.rf.Zpn9OEvEbRpr77     20     0.5379     0.6424
  unnamed_jpg.rf.kbXMeL1xpftdG      0     0.0000     0.0000
  wild-wisdom-saffron_jpg.rf.0      3     0.5375     0.5750
