Saffron Detection Run — 20260526_095617
Mode            : real
Scenes          : 1111
Total detected  : 6236
Mean detected   : 5.6
Mean avg score  : 0.4153
Highest score   : 0.7666
Best scene      : Image_151_jpg.rf.spV9r9WrtXpibKOiJoFo.jpg
Threshold       : 0.45
Ensemble weights: RF=0.35, CNN=0.35, HSV=0.2, Depth=0.1

Scene                             Det   AvgScore   MaxScore
  images---2022-08-07T114854-8      0     0.0000     0.0000
  images---2022-08-07T114854-9      2     0.5332     0.5836
  images---2022-08-07T114854-9     17     0.4991     0.5415
  images---2022-08-07T114855-0      1     0.5196     0.5196
  images---2022-08-07T114855-0      2     0.4908     0.5115
  images---2022-08-07T114855-0      8     0.5522     0.5909
  images---2022-08-07T114855-1      5     0.6712     0.7185
  images---2022-08-07T114855-1      1     0.5210     0.5210
  images---2022-08-07T114855-2      0     0.0000     0.0000
  images---2022-08-07T114855-2     29     0.5624     0.6259
  images---2022-08-07T114855-3      0     0.0000     0.0000
  images---2022-08-07T114855-3     20     0.5848     0.6767
  images---2022-08-07T114855-4     13     0.5866     0.6432
  images---2022-08-07T114855-4      8     0.6044     0.6493
  images---2022-08-07T114855-5      2     0.6520     0.6960
  images---2022-08-07T114855-7     16     0.5625     0.6229
  images---2022-08-07T114855-8     10     0.5931     0.6695
  images---2022-08-07T114855-9      7     0.6369     0.7305
  images---2022-08-07T114856-1     17     0.5188     0.5953
  images---2022-08-07T114856-3      0     0.0000     0.0000
  images---2022-08-07T114856-4      0     0.0000     0.0000
  images---2022-08-07T114856-5      2     0.4714     0.4904
  images---2022-08-07T114856-6      1     0.5624     0.5624
  images---2022-08-07T114856-7      0     0.0000     0.0000
  images---2022-08-07T114856-8      1     0.4842     0.4842
  images---2022-08-07T114856-8     35     0.5870     0.6932
  images---2022-08-07T114856-9      6     0.5390     0.5752
  images---2022-08-07T114856-9     38     0.5679     0.6821
  images---2022-08-07T114856-9      4     0.6047     0.6089
  images---2022-08-07T114857-0      4     0.6163     0.6601
  images---2022-08-07T114857-0      0     0.0000     0.0000
  images---2022-08-07T114857-2     24     0.4993     0.6151
  images---2022-08-07T114857-2      4     0.5183     0.5966
  images---2022-08-07T114857-3     12     0.6099     0.6802
  images---2022-08-07T114857-3      3     0.5090     0.5453
  images---2022-08-07T114857-4     12     0.5365     0.5822
  images---2022-08-07T114857-4      5     0.5116     0.5733
  images---2022-08-07T114857-5      5     0.5352     0.6377
  images---2022-08-07T114857-6      0     0.0000     0.0000
  images---2022-08-07T114857-9      0     0.0000     0.0000
  images---2022-08-07T114857-9      4     0.5130     0.6040
  images---2022-08-07T114858-0      4     0.5308     0.5785
  images---2022-08-07T114858-1     21     0.5923     0.7179
  images---2022-08-07T114858-1      5     0.5260     0.5644
  images---2022-08-07T114858-1      2     0.6571     0.7666
  images---2022-08-07T114858-2      4     0.5329     0.5700
  images---2022-08-07T114858-7      4     0.5353     0.6289
  images---2022-08-07T114858-7      2     0.5666     0.5679
  images---2022-08-07T114859-0      4     0.5286     0.5425
  images---2022-08-07T114859-0      0     0.0000     0.0000
  images---2022-08-07T114859-2      4     0.4963     0.5253
  images---2022-08-07T114859-3      2     0.5367     0.5535
  images---2022-08-07T114859-4      0     0.0000     0.0000
  images---2022-08-07T114859-4      1     0.5553     0.5553
  images---2022-08-07T114859-5      1     0.5021     0.5021
  images---2022-08-07T114859-5     13     0.5273     0.5875
  images---2022-08-07T114859-5     23     0.5784     0.6892
  images---2022-08-07T114859-8     33     0.6155     0.7112
  images---2022-08-07T114859-8      6     0.5702     0.6160
  images---2022-08-07T114859-9      4     0.5043     0.5288
  images---2022-08-07T114900-1      1     0.4510     0.4510
  images---2022-08-07T114900-1      2     0.4808     0.4975
  images---2022-08-07T114900-2      1     0.5256     0.5256
  images---2022-08-07T114900-5      0     0.0000     0.0000
  images---2022-08-07T114900-6      1     0.5201     0.5201
  images---2022-08-07T114900-7      2     0.4802     0.5038
  images---2022-08-07T114900-7      5     0.5268     0.5554
  images---2022-08-07T114901-1      4     0.5155     0.5508
  images---2022-08-07T114901-3     38     0.4945     0.5515
  images---2022-08-07T114901-3      0     0.0000     0.0000
  images---2022-08-07T114901-5      0     0.0000     0.0000
  images---2022-08-07T114901-5     10     0.6142     0.6517
  images---2022-08-07T114901-8      3     0.5207     0.5444
  images---2022-08-07T114902-0     10     0.5546     0.5857
  images---2022-08-07T114902-3     12     0.4980     0.5629
  images---2022-08-07T114902-7      0     0.0000     0.0000
  images---2022-08-07T114902-7      6     0.5231     0.5525
  images---2022-08-07T114902-8     17     0.5888     0.6657
  images---2022-08-07T114903-1      1     0.5306     0.5306
  images---2022-08-07T114903-2      0     0.0000     0.0000
  images---2022-08-07T114903-4      6     0.5165     0.5447
  images---2022-08-07T114903-5      4     0.4964     0.5773
  images---2022-08-07T114903-6      0     0.0000     0.0000
  images---2022-08-07T114903-7      0     0.0000     0.0000
  images---2022-08-07T114903-9      9     0.5072     0.6028
  images---2022-08-07T114904-2      0     0.0000     0.0000
  images---2022-08-07T114904-3     31     0.5339     0.6013
  images---2022-08-07T114904-4      1     0.5855     0.5855
  images---2022-08-07T114904-6      3     0.6276     0.6857
  images---2022-08-07T114904-7     10     0.5033     0.5844
  images---2022-08-07T114904-7      1     0.6531     0.6531
  images---2022-08-07T114904-8      1     0.5058     0.5058
  images---2022-08-07T114904-9      2     0.4939     0.5034
  images---2022-08-07T114905-0      1     0.5908     0.5908
  images---2022-08-07T114905-2      2     0.4733     0.4909
  images---2022-08-07T114905-4      0     0.0000     0.0000
  images---2022-08-07T114905-4     30     0.5608     0.6525
  images---2022-08-07T114905-5     45     0.5371     0.6395
  images---2022-08-07T114905-6      4     0.5585     0.5902
  images---2022-08-07T114905-8      1     0.6329     0.6329
  images---2022-08-07T114906-0      6     0.5401     0.5693
  images---2022-08-07T114906-0     12     0.5704     0.6159
  images---2022-08-07T114906-1      9     0.5502     0.6704
  images---2022-08-07T114906-2      2     0.5538     0.5944
  images---2022-08-07T114906-2      0     0.0000     0.0000
  images---2022-08-07T114906-3     13     0.5248     0.5703
  images---2022-08-07T114906-4      6     0.5584     0.6868
  images--10-_jpg.rf.PDFV9TgWM      0     0.0000     0.0000
  images--12-_jpg.rf.136vDLJAD      2     0.5316     0.5577
  images--13-_jpg.rf.4QgqNQkkg      1     0.6139     0.6139
  images--14-_jpg.rf.QFwSzL3pq      2     0.5618     0.5704
  images--2-_jpg.rf.MecO9sjynM      4     0.5520     0.5627
  images--20-_jpg.rf.NyXwNZu8M      5     0.5004     0.5270
  images--23-_jpg.rf.uKZ0mCnvH      0     0.0000     0.0000
  images--32-_jpg.rf.vH60sO94l      0     0.0000     0.0000
  images--33-_jpg.rf.IqE3mWPW6      1     0.4942     0.4942
  images--35-_jpg.rf.gJy4ZbJVu      3     0.5543     0.5713
  images--37-_jpg.rf.Z23qsOT6f      8     0.5295     0.5925
  images--40-_jpg.rf.GtBh22szS      7     0.6000     0.6442
  images--43-_jpg.rf.Zjz6Iw7Z1      1     0.5124     0.5124
  images--44-_jpg.rf.XBSp56vzL      2     0.4875     0.5044
  images--46-_jpg.rf.wVyUS6Ruv      8     0.5893     0.6195
  images--50-_jpg.rf.LrbFPq5Iu      9     0.5661     0.7033
  images--52-_jpg.rf.r4mHPRvCq      1     0.5332     0.5332
  images--54-_jpg.rf.8iJNHverI      0     0.0000     0.0000
  images--55-_jpg.rf.uwSGE46YM      0     0.0000     0.0000
  images--56-_jpg.rf.dWbZqVZcw     15     0.5863     0.6903
  images--57-_jpg.rf.9YHsj5Fig      7     0.4948     0.5653
  images--58-_jpg.rf.9mokESG7y      2     0.5658     0.6078
  images--61-_jpg.rf.yWrkz90XQ      0     0.0000     0.0000
  images--63-_jpg.rf.rTclOKwv8      3     0.5470     0.5862
  images--67-_jpg.rf.hGegvl9rG      0     0.0000     0.0000
  images--68-_jpg.rf.aRjR0r0Ti      1     0.5330     0.5330
  images--70-_jpg.rf.eOZY0lmdw      2     0.5093     0.5222
  images--71-_jpg.rf.qUOpVmA5g      0     0.0000     0.0000
  images--74-_jpg.rf.TdgF0myI8     47     0.6199     0.7352
  images--84-_jpg.rf.s5MKqHIeC      0     0.0000     0.0000
  images--85-_jpg.rf.pysju23O0      0     0.0000     0.0000
  images--86-_jpg.rf.qJSLyv5J0      3     0.5542     0.5768
  images--88-_jpg.rf.ZaviKsrMn      0     0.0000     0.0000
  images--97-_jpg.rf.LwoLcgzeH      1     0.4944     0.4944
  images--99-_jpg.rf.vCJsZibFN      1     0.6377     0.6377
  img-5845_jpg.rf.rNKruYtu0XRb      3     0.5444     0.5773
  istockphoto-1125327566-612x6      5     0.5107     0.5892
  istockphoto-1186720386-612x6      0     0.0000     0.0000
  istockphoto-1355381836-612x6      2     0.4743     0.4748
  istockphoto-1393809823-17066      0     0.0000     0.0000
  istockphoto-1414838613-612x6      2     0.4916     0.5050
  istockphoto-524231893-612x61      0     0.0000     0.0000
  k9w7hg726my71_jpg.rf.tCCbacB      5     0.5929     0.6253
  kisspng-saffron-crocus-safra      0     0.0000     0.0000
  kisspng-saffron-iranian-cuis      0     0.0000     0.0000
  krokus-5114410__340_jpg.rf.8     10     0.5211     0.6018
  krokus-5114410__340_jpg.rf.v     10     0.5210     0.6018
  main-qimg-baf5477ed6aab961e6      5     0.5117     0.5714
  mountains-5185251__340_jpg.r      9     0.5856     0.6727
  mountains-5185251__340_jpg.r      9     0.5864     0.6726
  nurserylive-bulbs-crocus-sat      4     0.5676     0.6215
  pexels-photo-10161283_jpeg.r      0     0.0000     0.0000
  pexels-photo-10161283_jpeg_j      0     0.0000     0.0000
  pexels-photo-10161285_jpeg.r     16     0.5694     0.6486
  pexels-photo-10161285_jpeg_j     18     0.5715     0.6486
  pexels-photo-5753462_jpeg.rf      0     0.0000     0.0000
  pexels-photo-5753462_jpeg_jp      0     0.0000     0.0000
  pexels-photo-7100594_jpeg.rf      2     0.5647     0.5942
  pexels-photo-7100594_jpeg_jp      2     0.5647     0.5970
  pexels-photo-7290379_jpeg.rf      3     0.5215     0.5490
  pexels-photo-7290379_jpeg_jp      3     0.5205     0.5428
  png-clipart-autumn-crocus-sa      0     0.0000     0.0000
  png-transparent-saffron-flow      0     0.0000     0.0000
  pngtree-crocus-vernus-flower      6     0.5034     0.5260
  pngtree-flower-in-light-blue      0     0.0000     0.0000
  s-l1200-1-_jpg.rf.m9ML1bHKEa      4     0.5032     0.5445
  s_jpg.rf.EFSUxReq9jtl0AQQ9PS      1     0.4603     0.4603
  sa_jpg.rf.I4JQB7DAprRimJoTXu      0     0.0000     0.0000
  saffron-1136779__340--1-_jpg      3     0.5768     0.5934
  saffron-1785080__340_jpg.rf.      0     0.0000     0.0000
  saffron-1785080__340_jpg.rf.      0     0.0000     0.0000
  saffron-1785083__340_jpg.rf.      1     0.5015     0.5015
  saffron-1785083__340_jpg.rf.      1     0.5042     0.5042
  saffron-2824330__340--1-_jpg      5     0.6403     0.6919
  saffron-2825065__340_jpg.rf.     38     0.5873     0.7292
  saffron-2825065__340_jpg.rf.     37     0.5916     0.7245
  saffron-2825066__340_jpg.rf.     19     0.5880     0.6946
  saffron-2825066__340_jpg.rf.     19     0.5856     0.7062
  saffron-2828539__340_jpg.rf.     19     0.5031     0.5578
  saffron-2828539__340_jpg.rf.     19     0.5030     0.5578
  saffron-3289363__340_jpg.rf.      5     0.5121     0.6007
  saffron-3289363__340_jpg.rf.      5     0.5130     0.6051
  saffron-3450971__340_jpg.rf.      0     0.0000     0.0000
  saffron-3450971__340_jpg.rf.      0     0.0000     0.0000
  saffron-4020289__340_jpg.rf.      3     0.5306     0.5617
  saffron-4020289__340_jpg.rf.      3     0.5313     0.5656
  saffron-566689__340--1-_jpg.      1     0.5217     0.5217
  saffron-566689__340--1-_jpg.      1     0.5223     0.5223
  saffron-998004__340_jpg.rf.l     31     0.6049     0.6773
  saffron-and-flower-of-the-cr      1     0.5542     0.5542
  saffron-crocus-bloom-w_webp.      0     0.0000     0.0000
  saffron-crocus-how-to-pick_w      3     0.5773     0.5833
  saffron-crocus-sativus-flowe      0     0.0000     0.0000
  saffron-crocus-sativus-in-bl      7     0.5407     0.6842
  saffron-flower-13985973_webp      0     0.0000     0.0000
  saffron-flower-autumn-crocus      0     0.0000     0.0000
  saffron-spice-derived-flower      0     0.0000     0.0000
  saffron10_jpg.rf.D0YR0Q95X7B      2     0.5057     0.5250
  saffron12_jpg.rf.QPBhI4h77q1      1     0.5442     0.5442
  saffron13_jpg.rf.aVhKDRJTn4O      2     0.5809     0.6020
  saffron14_jpg.rf.l4GowkGsFeN      4     0.5298     0.5559
  saffron15_jpg.rf.mxbzEaamJI9      3     0.5195     0.5312
  saffron16_jpg.rf.TSyU4Sc5yJq      8     0.5124     0.6167
  saffron17_jpg.rf.P25VYFrYVvB      4     0.5177     0.5667
  saffron18_jpg.rf.DGg2acg5jsm      6     0.6498     0.7094
  saffron19_jpg.rf.qKFRUN4T76B      0     0.0000     0.0000
  saffron1image.jpg                 2     0.6385     0.6625
  saffron20_jpg.rf.21q8zZzmVsJ      1     0.5769     0.5769
  saffron21_jpg.rf.2xGkhMZVAK7      2     0.5413     0.5453
  saffron22_jpg.rf.JjeT2eIKWRY      0     0.0000     0.0000
  saffron23_jpg.rf.qJgGda4i6BO      2     0.5207     0.5628
  saffron24_jpg.rf.q70QXhT5VKp      3     0.5599     0.6289
  saffron25_jpg.rf.uo5sS602nRz      2     0.5270     0.5766
  saffron26_jpg.rf.lhjqsIWIniM      9     0.6158     0.6539
  saffron27_jpg.rf.m4hQaEojuIk      7     0.5230     0.5591
  saffron28_jpg.rf.FyLDFuVnPaB      1     0.5763     0.5763
  saffron29_jpg.rf.P95RY5TeeBU      4     0.5275     0.5966
  saffron2_jpg.rf.1cjvm5wdT9hV     12     0.5093     0.5408
  saffron30_jpg.rf.BTl59XIIz6K      3     0.4811     0.5112
  saffron31_jpg.rf.hpZ0CssKkOD     28     0.6036     0.7058
  saffron33_jpg.rf.q2DRVDkNGUc      6     0.4807     0.5287
  saffron34_jpg.rf.sPngeKsEgNT      2     0.5720     0.6067
  saffron36_jpg.rf.I0Uydt3IzYC      1     0.6268     0.6268
  saffron37_jpg.rf.wYXy3XiFJwG      0     0.0000     0.0000
  saffron38_jpg.rf.SJ4p5xyvnNZ      0     0.0000     0.0000
  saffron39_jpg.rf.Qh5z7QcVFF8      0     0.0000     0.0000
  saffron3_jpg.rf.SdVhMKHWCyqD     16     0.5490     0.6812
  saffron40_jpg.rf.PAqw20vTDQj      4     0.5982     0.6176
  saffron42_jpg.rf.iJN6ermJ8K7     32     0.5826     0.6781
  saffron43_jpg.rf.SIpEGc8ksZO     26     0.5907     0.7018
  saffron44_jpg.rf.pEq0rJWTAQG      0     0.0000     0.0000
  saffron46_jpg.rf.0wO7fNCD6FX      4     0.5259     0.5519
  saffron47_jpg.rf.UqhFckizgWw      8     0.5413     0.6419
  saffron48_jpg.rf.uRcXlwo1DNN     25     0.5522     0.6471
  saffron50_jpg.rf.oJWladiC5C7      0     0.0000     0.0000
  saffron51_jpg.rf.2hvK5ZX8CPc      3     0.5746     0.6026
  saffron52_jpg.rf.G5MpiBJpyGI      4     0.5888     0.6296
  saffron533_jpg.rf.VUBrvR4B0V     15     0.5891     0.6908
  saffron54_jpg.rf.ysLSqULUk03      5     0.6152     0.6533
  saffron55_jpg.rf.6am8c1x9H6G      0     0.0000     0.0000
  saffron56_jpg.rf.SO6CX6zjrrK      2     0.5268     0.5387
  saffron57_jpg.rf.8AJf3CS5rme      1     0.4847     0.4847
  saffron58_jpg.rf.cWlkzWTrrVJ     13     0.6318     0.6664
  saffron59_jpg.rf.62AnemRUCcx      1     0.5327     0.5327
  saffron5_jpg.rf.cWKKibsndZHE      8     0.5094     0.6157
  saffron609_jpg.rf.SZGWbJUW5f      0     0.0000     0.0000
  saffron61_jpg.rf.4fndqY9fhRo      9     0.5436     0.5728
  saffron62_jpg.rf.bg0o3hh0Kpg      4     0.5431     0.5672
  saffron63_jpg.rf.92GlucZxAio      0     0.0000     0.0000
  saffron65_jpg.rf.dakWufRuWFP      4     0.5860     0.6692
  saffron66_jpg.rf.eaqqlC62XoS     10     0.5435     0.6201
  saffron67_jpg.rf.HBAIUWZqiKc      2     0.5183     0.5286
  saffron68_jpg.rf.48wBFZ6aNud      3     0.5544     0.5962
  saffron6_jpg.rf.2r2OtPisNOqL     31     0.5524     0.6264
  saffron70_jpg.rf.mLYK7KTZhVz     21     0.5461     0.6106
  saffron71_jpg.rf.etU442isiiB     11     0.5275     0.6220
  saffron72_jpg.rf.5YtLY7DNntt      6     0.5275     0.6168
  saffron73_jpg.rf.ycjP9szM5lM      4     0.5828     0.5979
  saffron74_jpg.rf.xo7kD0PAJvC      2     0.5053     0.5246
  saffron75_jpg.rf.aepOMnWp2sG      3     0.5373     0.6099
  saffron76_jpg.rf.tqNdTXJUvXq      1     0.4515     0.4515
  saffron77_jpg.rf.lCQZOW0ug5H      1     0.5941     0.5941
  saffron78_jpg.rf.8UGvwF7kJcP      3     0.4746     0.4898
  saffron79_jpg.rf.Pr7gEHeNztA      0     0.0000     0.0000
  saffron7_jpg.rf.ZHlprS3iOxVV      4     0.5362     0.5706
  saffron80_jpg.rf.4FXw7ySkAzr      0     0.0000     0.0000
  saffron81_jpg.rf.tEoYJItYjoF      1     0.4899     0.4899
  saffron82_jpg.rf.KXn9Me0qUB1      1     0.4924     0.4924
  saffron83_jpg.rf.2iBFLcWoK8b      3     0.6296     0.6945
  saffron84_jpg.rf.tmKkN6GOVEG      1     0.5990     0.5990
  saffron85_jpg.rf.GXbdxpbkQhi      0     0.0000     0.0000
  saffron8_jpg.rf.RQon690fo2r5      0     0.0000     0.0000
  saffron9_jpg.rf.xe6oy8eB7gjj      2     0.5650     0.6087
  saffron_jpg.rf.XQKkjAi6PPTvm      8     0.5426     0.5965
  saffroncrocusgrowingguide2_j      6     0.4960     0.5143
  saffronoil_grande_webp.rf.ES      0     0.0000     0.0000
  shafran_jpg.rf.HLsDtXXfddo6Q      2     0.4772     0.4795
  stock-photo-saffron-flower_j      0     0.0000     0.0000
  thrgfd_jpg.rf.Zpn9OEvEbRpr77     18     0.5425     0.6445
  unnamed_jpg.rf.kbXMeL1xpftdG      0     0.0000     0.0000
  wild-wisdom-saffron_jpg.rf.0      3     0.5447     0.5719
