scene,det_id,cx,cy,x,y,w,h,area,score,rf,cnn,hsv,depth,hsv_frac,lap_var
images---2022-08-07T114844-740_jpg.rf.RmJxi7uYxpOS74nXICYN.jpg,4,440,331,434,319,12,25,300,0.6214,0.6,0.4941,1.0,0.3847,0.4505,384.73
images---2022-08-07T114844-740_jpg.rf.RmJxi7uYxpOS74nXICYN.jpg,5,125,254,120,242,11,24,264,0.6208,0.57,0.5316,1.0,0.3526,0.3406,352.57
images---2022-08-07T114844-740_jpg.rf.RmJxi7uYxpOS74nXICYN.jpg,6,9,160,0,153,18,14,252,0.5347,0.41,0.4857,1.0,0.2118,0.4279,211.84
images---2022-08-07T114844-740_jpg.rf.RmJxi7uYxpOS74nXICYN.jpg,7,66,154,56,144,21,21,441,0.5508,0.4,0.5215,1.0,0.2825,0.3783,282.48
images---2022-08-07T114844-740_jpg.rf.RmJxi7uYxpOS74nXICYN.jpg,8,96,116,91,106,10,20,200,0.5349,0.37,0.5239,1.0,0.2201,0.2685,220.08
images---2022-08-07T114844-740_jpg.rf.RmJxi7uYxpOS74nXICYN.jpg,9,80,62,72,51,16,22,352,0.6028,0.56,0.5281,1.0,0.22,0.3519,220.04
images---2022-08-07T114844-740_jpg.rf.RmJxi7uYxpOS74nXICYN.jpg,10,345,43,329,5,32,76,2432,0.5845,0.39,0.6298,1.0,0.2759,0.4867,275.94
images---2022-08-07T114844-740_jpg.rf.RmJxi7uYxpOS74nXICYN.jpg,11,313,20,302,0,22,40,880,0.5609,0.4,0.5237,1.0,0.3756,0.4821,375.62
images---2022-08-07T114844-740_jpg.rf.RmJxi7uYxpOS74nXICYN.jpg,12,25,8,10,0,30,16,480,0.6025,0.44,0.4458,1.0,0.9247,0.329,924.75
images---2022-08-07T114844-773_jpg.rf.n4oelpmc2QdlAmFTs3nY.jpg,1,252,465,205,425,94,80,7520,0.5172,0.34,0.4127,1.0,0.538,0.4479,538.0
images---2022-08-07T114844-773_jpg.rf.n4oelpmc2QdlAmFTs3nY.jpg,2,447,187,383,139,129,96,12384,0.6288,0.37,0.5695,1.0,1.0,0.4359,1109.94
images---2022-08-07T114844-773_jpg.rf.n4oelpmc2QdlAmFTs3nY.jpg,3,491,85,479,73,25,24,600,0.5759,0.33,0.5267,1.0,0.7608,0.2598,760.79
images---2022-08-07T114844-773_jpg.rf.n4oelpmc2QdlAmFTs3nY.jpg,4,419,58,411,46,16,24,384,0.5244,0.3,0.4778,1.0,0.522,0.248,522.05
images---2022-08-07T114844-773_jpg.rf.n4oelpmc2QdlAmFTs3nY.jpg,5,110,51,95,15,30,73,2190,0.5911,0.4,0.5291,1.0,0.6591,0.3325,659.11
images---2022-08-07T114844-773_jpg.rf.n4oelpmc2QdlAmFTs3nY.jpg,6,457,40,402,0,110,80,8800,0.5379,0.33,0.5256,1.0,0.3845,0.5113,384.48
images---2022-08-07T114844-773_jpg.rf.n4oelpmc2QdlAmFTs3nY.jpg,7,280,10,269,0,22,21,462,0.4858,0.19,0.5755,1.0,0.1784,0.3617,178.43
images---2022-08-07T114844-803_jpg.rf.5xbPLl7DMqyTwBpjqDzS.jpg,1,146,441,139,426,15,31,465,0.5772,0.52,0.5266,1.0,0.1088,0.2136,108.82
images---2022-08-07T114844-803_jpg.rf.5xbPLl7DMqyTwBpjqDzS.jpg,2,104,116,96,113,16,7,112,0.6297,0.56,0.5064,1.0,0.565,0.2199,564.99
images---2022-08-07T114844-803_jpg.rf.5xbPLl7DMqyTwBpjqDzS.jpg,3,168,81,158,72,20,19,380,0.4658,0.48,0.4914,0.6099,0.0384,0.122,38.4
images---2022-08-07T114844-803_jpg.rf.5xbPLl7DMqyTwBpjqDzS.jpg,4,123,51,113,39,20,24,480,0.5845,0.58,0.5674,0.8333,0.1619,0.1667,161.92
images---2022-08-07T114844-903_jpg.rf.xPcD15YMZDRU0qvrGHYq.jpg,1,66,451,60,445,12,12,144,0.64,0.62,0.5036,1.0,0.467,0.2031,466.96
images---2022-08-07T114844-903_jpg.rf.xPcD15YMZDRU0qvrGHYq.jpg,2,422,78,417,69,10,18,180,0.5482,0.38,0.5825,1.0,0.1135,0.253,113.48
images---2022-08-07T114844-937_jpg.rf.SsgkgRBzdirXqGopgHwe.jpg,1,381,488,357,474,48,28,1344,0.5411,0.42,0.4992,1.0,0.1941,0.4017,194.08
images---2022-08-07T114844-937_jpg.rf.SsgkgRBzdirXqGopgHwe.jpg,2,465,412,461,407,9,11,99,0.5653,0.51,0.5075,1.0,0.0915,0.3085,91.51
images---2022-08-07T114844-937_jpg.rf.SsgkgRBzdirXqGopgHwe.jpg,3,31,372,14,361,35,22,770,0.5244,0.41,0.4707,1.0,0.1616,0.2378,161.62
images---2022-08-07T114844-937_jpg.rf.SsgkgRBzdirXqGopgHwe.jpg,4,15,329,0,318,30,22,660,0.555,0.39,0.5203,0.9681,0.4276,0.1936,427.64
images---2022-08-07T114844-937_jpg.rf.SsgkgRBzdirXqGopgHwe.jpg,5,489,245,475,237,29,16,464,0.5592,0.43,0.5473,1.0,0.1709,0.2814,170.88
images---2022-08-07T114844-937_jpg.rf.SsgkgRBzdirXqGopgHwe.jpg,6,26,127,19,123,14,9,126,0.6351,0.6,0.5589,1.0,0.2945,0.3498,294.48
images---2022-08-07T114844-937_jpg.rf.SsgkgRBzdirXqGopgHwe.jpg,7,359,118,349,103,20,30,600,0.4665,0.38,0.531,0.6548,0.1672,0.131,167.24
images---2022-08-07T114844-937_jpg.rf.SsgkgRBzdirXqGopgHwe.jpg,8,43,108,37,99,13,19,247,0.5507,0.4,0.4866,1.0,0.4043,0.3355,404.31
images---2022-08-07T114844-937_jpg.rf.SsgkgRBzdirXqGopgHwe.jpg,9,489,95,484,87,10,17,170,0.5942,0.56,0.54,1.0,0.0917,0.3197,91.7
images---2022-08-07T114844-937_jpg.rf.SsgkgRBzdirXqGopgHwe.jpg,10,33,73,14,60,39,27,1053,0.5381,0.4,0.5147,1.0,0.1801,0.3519,180.06
images---2022-08-07T114844-972_jpg.rf.rDPoMyKMkxSsPhbkrH9P.jpg,1,191,415,176,390,30,51,1530,0.5622,0.33,0.6279,1.0,0.2693,0.3277,269.27
images---2022-08-07T114844-972_jpg.rf.rDPoMyKMkxSsPhbkrH9P.jpg,2,271,33,248,11,46,44,2024,0.5798,0.41,0.6025,1.0,0.2542,0.6866,254.16
images---2022-08-07T114845-070_jpg.rf.RT9dr6uMW7abyAMaMFOh.jpg,1,470,449,464,445,12,9,108,0.5145,0.35,0.5263,1.0,0.0783,0.3929,78.3
images---2022-08-07T114845-070_jpg.rf.RT9dr6uMW7abyAMaMFOh.jpg,2,265,295,258,268,15,55,825,0.5045,0.27,0.5552,1.0,0.1571,0.3145,157.12
images---2022-08-07T114845-070_jpg.rf.RT9dr6uMW7abyAMaMFOh.jpg,3,215,159,166,80,98,158,15484,0.5228,0.25,0.6454,1.0,0.0946,0.449,94.61
images---2022-08-07T114845-070_jpg.rf.RT9dr6uMW7abyAMaMFOh.jpg,4,294,51,278,42,33,19,627,0.5144,0.27,0.5685,1.0,0.2095,0.2509,209.52
images---2022-08-07T114845-070_jpg.rf.RT9dr6uMW7abyAMaMFOh.jpg,5,218,33,206,28,24,11,264,0.5072,0.32,0.5252,1.0,0.1137,0.2138,113.69
images---2022-08-07T114845-100_jpg.rf.EW7IcMikqSmvpJD7hLxp.jpg,1,240,457,212,416,57,83,4731,0.5008,0.29,0.5426,1.0,0.094,0.4336,93.95
images---2022-08-07T114845-164_jpg.rf.U5t6q8Mvsp6SyqVix51g.jpg,1,308,460,302,453,12,14,168,0.6133,0.34,0.6343,1.0,0.7226,0.6939,722.59
images---2022-08-07T114845-164_jpg.rf.U5t6q8Mvsp6SyqVix51g.jpg,2,431,178,412,143,38,70,2660,0.5454,0.21,0.7382,1.0,0.1352,0.3327,135.22
images---2022-08-07T114845-164_jpg.rf.U5t6q8Mvsp6SyqVix51g.jpg,3,319,134,312,124,15,21,315,0.504,0.23,0.5808,1.0,0.2019,0.2076,201.91
images---2022-08-07T114845-164_jpg.rf.U5t6q8Mvsp6SyqVix51g.jpg,4,144,140,132,123,24,35,840,0.4994,0.25,0.5695,1.0,0.1257,0.3079,125.66
images---2022-08-07T114845-164_jpg.rf.U5t6q8Mvsp6SyqVix51g.jpg,5,287,101,276,68,22,66,1452,0.4757,0.2,0.5499,1.0,0.1318,0.2349,131.81
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,1,363,429,358,416,10,26,260,0.6226,0.53,0.5135,1.0,0.574,0.3684,573.96
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,2,252,392,243,384,19,17,323,0.6597,0.61,0.4732,1.0,0.8052,0.3938,805.22
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,3,344,384,311,370,67,28,1876,0.6518,0.61,0.5011,1.0,0.6286,0.4427,628.61
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,4,416,366,408,358,17,17,289,0.5561,0.37,0.5138,1.0,0.4679,0.6659,467.91
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,5,394,352,390,346,9,12,108,0.5972,0.42,0.5216,1.0,0.6766,0.5992,676.63
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,6,132,346,126,339,12,14,168,0.6275,0.51,0.5862,1.0,0.4387,0.3365,438.74
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,7,451,349,436,330,30,39,1170,0.6186,0.44,0.5317,1.0,0.7851,0.2876,785.12
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,8,328,337,312,330,33,15,495,0.6781,0.62,0.5389,1.0,0.7251,0.3844,725.14
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,9,159,345,145,328,29,35,1015,0.6366,0.59,0.5139,1.0,0.5021,0.4816,502.09
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,10,100,319,78,310,45,18,810,0.6378,0.56,0.5403,1.0,0.527,0.4345,527.01
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,11,335,291,323,280,25,23,575,0.7124,0.62,0.5758,1.0,0.9389,0.2811,938.88
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,12,394,266,389,261,11,10,110,0.6258,0.38,0.5509,1.0,1.0,0.3182,1413.84
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,13,72,249,49,236,47,27,1269,0.6028,0.4,0.465,1.0,1.0,0.2377,1122.61
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,14,433,225,418,216,30,18,540,0.677,0.56,0.5499,1.0,0.885,0.3667,885.03
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,15,68,218,48,210,41,17,697,0.6313,0.4,0.565,1.0,0.9356,0.3975,935.6
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,16,120,209,112,198,17,22,374,0.6174,0.4,0.5069,1.0,1.0,0.3154,1123.68
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,17,8,211,0,197,17,28,476,0.5625,0.39,0.531,1.0,0.4013,0.3554,401.26
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,18,488,198,477,188,23,20,460,0.6923,0.62,0.5033,1.0,0.9918,0.3937,991.85
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,19,58,186,46,178,25,17,425,0.6412,0.4,0.5747,1.0,1.0,0.4641,1104.38
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,20,125,170,118,164,15,13,195,0.6227,0.4,0.5221,1.0,1.0,0.3644,1108.3
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,21,103,171,91,164,25,15,375,0.6183,0.42,0.5465,1.0,0.7999,0.4124,799.94
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,22,75,156,64,147,23,19,437,0.6125,0.4,0.4928,1.0,1.0,0.2645,1344.88
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,23,112,139,104,135,17,8,136,0.6003,0.38,0.4971,1.0,0.9336,0.2224,933.57
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,24,494,140,487,133,15,14,210,0.6486,0.54,0.485,1.0,0.8984,0.2963,898.41
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,25,205,137,199,130,12,15,180,0.6543,0.42,0.5923,1.0,1.0,0.3843,1532.25
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,26,83,137,70,128,27,18,486,0.6125,0.4,0.4928,1.0,1.0,0.2795,1561.95
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,27,462,128,453,119,18,19,342,0.6506,0.55,0.5257,1.0,0.741,0.4323,741.04
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,28,354,131,347,119,15,24,360,0.5595,0.41,0.4948,1.0,0.4285,0.4198,428.5
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,29,414,127,400,116,29,23,667,0.6001,0.44,0.5285,1.0,0.6109,0.3338,610.86
images---2022-08-07T114845-194_jpg.rf.ptsHbJGfDOotI8PB5wTH.jpg,30,341,68,330,62,23,12,276,0.5726,0.38,0.5091,1.0,0.6147,0.2738,614.74
images---2022-08-07T114845-224_jpg.rf.c5kAErImdMpKQfWE3d2t.jpg,1,398,222,384,209,28,27,756,0.4857,0.28,0.5598,0.7724,0.3726,0.1545,372.64
images---2022-08-07T114845-284_jpg.rf.gcAFX4GKfGxQ9Ezub4X9.jpg,1,508,348,505,332,7,33,231,0.5113,0.55,0.4938,0.7265,0.0067,0.1453,6.72
images---2022-08-07T114845-345_jpg.rf.EXx33l6MudTBmkxakSS7.jpg,1,351,496,339,480,25,32,800,0.5675,0.42,0.5026,1.0,0.446,0.4609,445.99
images---2022-08-07T114845-345_jpg.rf.EXx33l6MudTBmkxakSS7.jpg,2,312,477,308,470,8,14,112,0.5448,0.4,0.4409,1.0,0.505,0.4712,505.03
images---2022-08-07T114845-345_jpg.rf.EXx33l6MudTBmkxakSS7.jpg,3,496,468,489,464,14,9,126,0.5726,0.38,0.5386,1.0,0.511,0.4048,510.95
images---2022-08-07T114845-345_jpg.rf.EXx33l6MudTBmkxakSS7.jpg,4,301,451,289,442,25,19,475,0.578,0.4,0.5113,1.0,0.59,0.4446,589.96
images---2022-08-07T114845-345_jpg.rf.EXx33l6MudTBmkxakSS7.jpg,5,5,414,0,402,10,24,240,0.5316,0.37,0.5275,0.9983,0.1783,0.1997,178.31
images---2022-08-07T114845-345_jpg.rf.EXx33l6MudTBmkxakSS7.jpg,6,339,360,331,352,17,16,272,0.6,0.4,0.5362,1.0,0.7229,0.3042,722.86
images---2022-08-07T114845-345_jpg.rf.EXx33l6MudTBmkxakSS7.jpg,7,446,198,439,192,15,12,180,0.5394,0.37,0.5087,1.0,0.3182,0.3241,318.16
images---2022-08-07T114845-345_jpg.rf.EXx33l6MudTBmkxakSS7.jpg,8,502,166,492,152,20,28,560,0.5214,0.37,0.5076,1.0,0.1422,0.2231,142.22
images---2022-08-07T114845-345_jpg.rf.EXx33l6MudTBmkxakSS7.jpg,9,380,142,375,135,10,14,140,0.5886,0.53,0.5258,1.0,0.1911,0.4126,191.09
images---2022-08-07T114845-345_jpg.rf.EXx33l6MudTBmkxakSS7.jpg,10,506,134,501,122,11,24,264,0.539,0.4,0.5193,1.0,0.1726,0.3497,172.64
images---2022-08-07T114845-345_jpg.rf.EXx33l6MudTBmkxakSS7.jpg,11,467,129,461,119,12,21,252,0.5372,0.37,0.5467,1.0,0.1639,0.3598,163.89
images---2022-08-07T114845-345_jpg.rf.EXx33l6MudTBmkxakSS7.jpg,12,403,98,395,93,16,11,176,0.6149,0.56,0.5668,1.0,0.2053,0.323,205.3
images---2022-08-07T114845-345_jpg.rf.EXx33l6MudTBmkxakSS7.jpg,13,501,75,490,68,22,15,330,0.5315,0.36,0.4983,1.0,0.3109,0.3214,310.9
images---2022-08-07T114845-345_jpg.rf.EXx33l6MudTBmkxakSS7.jpg,14,404,62,398,55,13,15,195,0.5275,0.36,0.5243,1.0,0.1803,0.3126,180.33
images---2022-08-07T114845-495_jpg.rf.EJVQBQvH6FFNaKCnBEcH.jpg,1,325,364,270,276,110,176,19360,0.5239,0.29,0.5181,1.0,0.4108,0.3253,410.79
images---2022-08-07T114845-495_jpg.rf.EJVQBQvH6FFNaKCnBEcH.jpg,2,376,55,365,46,22,19,418,0.528,0.45,0.5181,0.778,0.3357,0.1556,335.67
images---2022-08-07T114845-526_jpg.rf.Mvo1mRZzM7kw0Ro3pTyM.jpg,1,254,507,248,502,13,10,130,0.5228,0.37,0.469,1.0,0.2917,0.4625,291.74
images---2022-08-07T114845-526_jpg.rf.Mvo1mRZzM7kw0Ro3pTyM.jpg,2,291,469,271,446,40,46,1840,0.5814,0.41,0.5206,1.0,0.5567,0.4009,556.68
images---2022-08-07T114845-526_jpg.rf.Mvo1mRZzM7kw0Ro3pTyM.jpg,3,39,435,35,426,9,18,162,0.5283,0.38,0.4826,1.0,0.2637,0.2063,263.72
images---2022-08-07T114845-526_jpg.rf.Mvo1mRZzM7kw0Ro3pTyM.jpg,4,7,410,0,396,14,29,406,0.5401,0.38,0.5348,1.0,0.1991,0.2659,199.1
images---2022-08-07T114845-526_jpg.rf.Mvo1mRZzM7kw0Ro3pTyM.jpg,5,62,375,58,370,8,11,88,0.5436,0.35,0.56,0.9891,0.2731,0.1978,273.1
images---2022-08-07T114845-526_jpg.rf.Mvo1mRZzM7kw0Ro3pTyM.jpg,6,11,203,0,195,22,16,352,0.6227,0.59,0.5475,1.0,0.2461,0.3597,246.08
images---2022-08-07T114845-526_jpg.rf.Mvo1mRZzM7kw0Ro3pTyM.jpg,7,313,154,305,130,17,48,816,0.5599,0.34,0.512,1.0,0.6171,0.2299,617.13
images---2022-08-07T114845-526_jpg.rf.Mvo1mRZzM7kw0Ro3pTyM.jpg,8,281,40,265,14,33,52,1716,0.6165,0.55,0.4777,1.0,0.5676,0.3059,567.63
images---2022-08-07T114845-622_jpg.rf.Dh6FQ2nVOfL72L6T202t.jpg,1,157,286,131,270,53,33,1749,0.5904,0.59,0.4671,0.9812,0.2413,0.1962,241.29
images---2022-08-07T114845-622_jpg.rf.Dh6FQ2nVOfL72L6T202t.jpg,2,192,126,184,118,16,16,256,0.6181,0.4,0.5089,1.0,1.0,0.2015,1099.17
images---2022-08-07T114845-622_jpg.rf.Dh6FQ2nVOfL72L6T202t.jpg,3,226,71,221,65,10,13,130,0.5333,0.45,0.524,0.9364,0.051,0.1873,50.98
images---2022-08-07T114845-806_jpg.rf.Hq9bUwmQKokr9maK4pMu.jpg,1,25,503,19,494,12,18,216,0.4861,0.5,0.4968,0.6337,0.1052,0.1267,105.23
images---2022-08-07T114845-806_jpg.rf.Hq9bUwmQKokr9maK4pMu.jpg,2,286,502,275,493,23,19,437,0.5998,0.59,0.53,1.0,0.0779,0.416,77.93
images---2022-08-07T114845-806_jpg.rf.Hq9bUwmQKokr9maK4pMu.jpg,3,7,482,0,472,15,21,315,0.5955,0.58,0.5169,1.0,0.1161,0.2107,116.15
images---2022-08-07T114845-806_jpg.rf.Hq9bUwmQKokr9maK4pMu.jpg,4,37,416,31,410,12,12,144,0.5856,0.6,0.4624,0.9983,0.1409,0.1997,140.87
images---2022-08-07T114845-806_jpg.rf.Hq9bUwmQKokr9maK4pMu.jpg,5,455,448,418,384,74,128,9472,0.5829,0.5,0.5749,1.0,0.0667,0.472,66.68
images---2022-08-07T114845-806_jpg.rf.Hq9bUwmQKokr9maK4pMu.jpg,6,427,385,421,380,13,11,143,0.5172,0.38,0.5311,0.9739,0.0351,0.1948,35.12
images---2022-08-07T114845-806_jpg.rf.Hq9bUwmQKokr9maK4pMu.jpg,7,312,377,300,363,24,29,696,0.5166,0.47,0.5576,0.7588,0.0515,0.1518,51.48
images---2022-08-07T114845-806_jpg.rf.Hq9bUwmQKokr9maK4pMu.jpg,8,137,367,112,342,50,50,2500,0.5673,0.46,0.5723,1.0,0.0601,0.2263,60.09
images---2022-08-07T114845-806_jpg.rf.Hq9bUwmQKokr9maK4pMu.jpg,9,23,354,14,342,18,25,450,0.591,0.56,0.5515,0.9685,0.0833,0.1937,83.27
images---2022-08-07T114845-838_jpg.rf.VsXz7PpFbFSPvPRCTlfW.jpg,1,204,411,198,406,12,11,132,0.6377,0.54,0.5193,1.0,0.6698,0.2428,669.76
images---2022-08-07T114845-838_jpg.rf.VsXz7PpFbFSPvPRCTlfW.jpg,2,365,383,357,377,16,12,192,0.4765,0.55,0.5366,0.3423,0.277,0.0685,277.01
images---2022-08-07T114845-838_jpg.rf.VsXz7PpFbFSPvPRCTlfW.jpg,3,320,276,315,270,11,12,132,0.6832,0.57,0.5365,1.0,0.959,0.2391,959.01
images---2022-08-07T114845-867_jpg.rf.Fs0LFPaqF4hglYp4lOKa.jpg,1,292,42,268,24,49,36,1764,0.4829,0.27,0.5801,0.7616,0.3305,0.1523,330.46
images---2022-08-07T114845-931_jpg.rf.Cituu3pKaqHdUuQrtb12.jpg,1,81,310,76,302,10,17,170,0.5836,0.55,0.5115,1.0,0.1209,0.326,120.87
images---2022-08-07T114845-931_jpg.rf.Cituu3pKaqHdUuQrtb12.jpg,2,271,157,263,150,17,14,238,0.4997,0.21,0.538,1.0,0.3788,0.3939,378.76
images---2022-08-07T114845-931_jpg.rf.Cituu3pKaqHdUuQrtb12.jpg,3,230,96,225,89,11,14,154,0.5312,0.27,0.5697,1.0,0.3727,0.4047,372.68
images---2022-08-07T114845-995_jpg.rf.chVetiZ1KnAAVM3CwvtX.jpg,1,387,158,382,151,11,15,165,0.4926,0.26,0.5793,0.8696,0.2496,0.1739,249.64
images---2022-08-07T114846-056_jpg.rf.NsCKTpNY3C9dRpj90rg8.jpg,1,116,462,111,446,11,32,352,0.6104,0.54,0.5773,1.0,0.1932,0.3923,193.16
images---2022-08-07T114846-056_jpg.rf.NsCKTpNY3C9dRpj90rg8.jpg,2,487,418,483,409,9,18,162,0.5483,0.38,0.5583,1.0,0.1991,0.2413,199.13
images---2022-08-07T114846-056_jpg.rf.NsCKTpNY3C9dRpj90rg8.jpg,3,262,394,259,387,7,14,98,0.6487,0.59,0.5632,1.0,0.4504,0.2126,450.45
images---2022-08-07T114846-056_jpg.rf.NsCKTpNY3C9dRpj90rg8.jpg,4,392,378,388,368,9,20,180,0.6256,0.55,0.5447,1.0,0.4242,0.2292,424.21
images---2022-08-07T114846-056_jpg.rf.NsCKTpNY3C9dRpj90rg8.jpg,5,14,367,0,346,29,42,1218,0.6421,0.59,0.5715,1.0,0.3553,0.354,355.34
images---2022-08-07T114846-056_jpg.rf.NsCKTpNY3C9dRpj90rg8.jpg,6,314,333,309,311,10,44,440,0.6382,0.57,0.4681,1.0,0.748,0.2938,748.05
images---2022-08-07T114846-056_jpg.rf.NsCKTpNY3C9dRpj90rg8.jpg,7,267,327,263,303,9,49,441,0.6421,0.55,0.548,1.0,0.578,0.2217,578.02
images---2022-08-07T114846-056_jpg.rf.NsCKTpNY3C9dRpj90rg8.jpg,8,30,305,24,287,12,36,432,0.5597,0.48,0.5105,1.0,0.1301,0.2413,130.11
images---2022-08-07T114846-056_jpg.rf.NsCKTpNY3C9dRpj90rg8.jpg,9,62,284,53,259,19,50,950,0.6054,0.37,0.5472,1.0,0.8443,0.3809,844.32
images---2022-08-07T114846-056_jpg.rf.NsCKTpNY3C9dRpj90rg8.jpg,10,155,30,122,0,66,60,3960,0.4544,0.17,0.5543,1.0,0.0092,0.4277,9.24
images---2022-08-07T114846-056_jpg.rf.NsCKTpNY3C9dRpj90rg8.jpg,11,90,71,51,0,78,143,11154,0.4685,0.27,0.4919,1.0,0.0187,0.354,18.68
images---2022-08-07T114846-089_jpg.rf.3MLKM6hc7rm098uZcGFn.jpg,1,453,498,403,485,100,27,2700,0.5039,0.29,0.4658,1.0,0.3933,0.4581,393.26
images---2022-08-07T114846-089_jpg.rf.3MLKM6hc7rm098uZcGFn.jpg,2,149,400,143,392,13,16,208,0.5564,0.61,0.5546,0.5143,0.4592,0.1029,459.22
images---2022-08-07T114846-089_jpg.rf.3MLKM6hc7rm098uZcGFn.jpg,3,95,327,89,321,12,13,156,0.5663,0.36,0.5866,1.0,0.3495,0.21,349.5
images---2022-08-07T114846-089_jpg.rf.3MLKM6hc7rm098uZcGFn.jpg,4,494,245,476,217,36,56,2016,0.5281,0.27,0.582,1.0,0.2993,0.2311,299.28
images---2022-08-07T114846-148_jpg.rf.gmYyMpWdIVAqNHV3CFqy.jpg,1,91,302,82,281,19,43,817,0.6261,0.37,0.6119,1.0,0.8238,0.3419,823.8
images---2022-08-07T114846-148_jpg.rf.gmYyMpWdIVAqNHV3CFqy.jpg,2,80,265,69,257,22,16,352,0.6631,0.55,0.5826,1.0,0.6667,0.5693,666.7
images---2022-08-07T114846-148_jpg.rf.gmYyMpWdIVAqNHV3CFqy.jpg,3,20,226,11,216,18,21,378,0.4508,0.26,0.4951,0.596,0.6737,0.1192,673.75
images---2022-08-07T114846-148_jpg.rf.gmYyMpWdIVAqNHV3CFqy.jpg,4,92,177,70,121,45,113,5085,0.5262,0.37,0.4483,1.0,0.3975,0.3648,397.46
images---2022-08-07T114846-179_jpg.rf.VVyxXDB39MVyr6Yz28ZE.jpg,1,506,227,501,213,11,28,308,0.6254,0.59,0.5688,1.0,0.1977,0.2279,197.68
images---2022-08-07T114846-179_jpg.rf.VVyxXDB39MVyr6Yz28ZE.jpg,2,493,169,488,161,10,16,160,0.5231,0.45,0.5187,0.9091,0.0222,0.1818,22.24
images---2022-08-07T114846-179_jpg.rf.VVyxXDB39MVyr6Yz28ZE.jpg,3,170,115,164,111,13,8,104,0.5024,0.34,0.5227,0.94,0.1242,0.188,124.18
images---2022-08-07T114846-241_jpg.rf.pIx5rxiLpzYTn7bIGXLt.jpg,1,421,222,411,206,21,33,693,0.5422,0.29,0.5858,0.9394,0.478,0.1879,478.04
images---2022-08-07T114846-241_jpg.rf.pIx5rxiLpzYTn7bIGXLt.jpg,2,387,150,346,102,82,97,7954,0.4976,0.2,0.6046,1.0,0.1598,0.368,159.78
images---2022-08-07T114846-336_jpg.rf.iRmSwzZOkExYn72UI2E7.jpg,1,227,90,212,55,31,71,2201,0.5689,0.38,0.5836,1.0,0.3158,0.4853,315.81
images---2022-08-07T114846-336_jpg.rf.iRmSwzZOkExYn72UI2E7.jpg,2,280,47,274,43,13,8,104,0.4846,0.36,0.4943,0.88,0.0964,0.176,96.37
images---2022-08-07T114846-399_jpg.rf.WwN1uUeyWxScJdW4ao95.jpg,1,479,446,447,416,65,60,3900,0.4722,0.23,0.5433,1.0,0.0154,0.2551,15.42
images---2022-08-07T114846-399_jpg.rf.WwN1uUeyWxScJdW4ao95.jpg,2,15,460,0,408,30,104,3120,0.4559,0.23,0.5004,1.0,0.0027,0.9462,2.68
images---2022-08-07T114846-399_jpg.rf.WwN1uUeyWxScJdW4ao95.jpg,3,474,345,454,336,40,18,720,0.5124,0.4,0.5281,0.8846,0.1064,0.1769,106.39
